,label
134388,4
414208,3
383659,1
366256,1
284747,1
152328,4
93103,0
344147,1
406796,1
41599,1
274055,1
190933,1
377651,4
404558,1
290629,0
130121,1
175102,2
371463,1
320203,1
194622,3
314782,2
134974,4
327809,1
361136,1
252640,0
280835,2
170357,2
335245,4
232913,0
22290,0
138682,1
31816,0
147067,4
163601,1
161291,3
294361,4
193714,1
87506,1
75950,3
164209,3
17534,3
83899,0
174172,0
297938,1
133549,0
349672,0
274175,2
120151,0
152372,1
76704,1
248232,0
309327,0
244826,0
23825,3
352727,1
164373,1
273900,1
93908,1
64064,3
154274,1
288084,3
8864,1
139347,0
197292,3
139419,1
196089,4
171114,5
306868,0
269768,1
134029,0
412806,1
84154,1
381694,3
143828,4
313712,1
251703,1
42746,1
205613,0
252089,0
176096,1
392931,2
201950,1
120861,0
379260,0
261327,1
156588,0
369427,0
135326,3
16014,5
172033,2
76379,1
24339,0
334720,5
45231,3
309480,1
376289,0
250452,1
339129,1
153379,0
182766,0
404551,1
52167,0
367557,0
241222,3
234507,0
32970,3
374067,4
310702,1
244092,2
237360,1
407633,4
218494,2
314579,3
90445,4
176054,1
171952,1
127571,3
326112,3
325940,5
240813,4
160336,0
368008,0
411401,2
69760,3
108830,1
121410,3
220475,1
198764,4
346860,1
403051,1
64848,0
382760,1
208986,0
379291,3
262023,4
133219,3
259902,0
97195,5
96328,1
269810,0
162474,1
98755,1
93568,4
391217,0
233034,4
160972,1
175592,0
399169,1
37238,0
190057,0
211364,1
3692,3
94681,2
7731,3
209568,2
5398,0
8054,0
304071,3
207599,1
269213,3
47971,0
365350,1
227445,1
105828,1
128568,1
204700,1
237366,4
17816,0
247799,1
251095,1
195770,2
274608,2
137486,1
297049,1
359847,2
145962,1
410892,3
131768,1
164096,1
22159,0
334831,1
18451,1
97279,1
55084,0
26002,2
300406,4
90718,1
257197,4
170064,0
85380,0
272448,3
221340,4
55295,0
229189,1
10933,0
356790,1
269771,0
329574,2
273182,1
52250,0
404319,1
138678,4
29649,3
34815,0
271129,1
86466,3
94760,1
328547,4
208132,0
399731,0
102251,1
348222,3
142048,1
232398,4
353825,1
73675,0
355496,0
10376,3
304347,3
409225,1
374084,2
43251,0
78048,1
287574,1
76865,4
411959,2
50359,1
303409,0
255805,0
413624,0
59521,1
150123,1
138569,1
301342,0
291807,1
94154,0
153953,0
237489,1
221905,0
269799,0
404265,0
364162,5
56884,0
327845,4
7595,4
317307,1
243730,3
111015,0
353421,4
176035,1
34974,1
121839,5
355475,1
144853,1
369180,0
146654,1
259056,2
313940,0
156065,4
288201,1
20122,0
266316,0
339296,5
132847,4
126294,1
116355,0
13360,3
77357,1
195344,5
169775,1
330124,1
382138,1
329285,5
206105,4
172538,4
58592,2
327935,1
231751,3
66414,2
279237,3
50978,0
148388,1
196919,3
40342,1
371189,2
355182,3
389519,1
113662,4
396507,3
14061,0
204802,0
398384,3
115408,0
246771,4
246625,2
319026,1
369896,3
181321,1
355303,1
199250,1
38190,0
185401,0
243446,0
240229,0
70298,1
101181,1
158123,1
359271,2
274562,2
377191,1
240109,0
158788,2
87909,3
74722,3
371922,0
384280,3
393170,1
2777,1
194960,0
75241,0
71015,1
163707,1
69583,3
221916,0
46131,1
17223,0
249044,4
255025,0
374059,4
115585,0
182064,4
376384,1
6756,4
52729,0
109730,1
257346,4
123062,3
406795,4
256738,3
31490,0
326627,0
312864,1
30879,0
380933,2
94842,0
64773,4
288066,1
138223,0
404612,1
255367,1
169612,1
332634,1
95089,0
273793,1
35138,5
228512,0
66300,1
297134,1
133926,4
273360,1
327632,1
240973,3
133131,2
275903,1
273384,0
160535,0
352185,1
204192,0
350127,0
299368,1
166338,1
153353,1
168523,1
306256,4
88074,3
21712,1
87666,1
380035,1
42308,0
333647,1
286135,4
197356,1
230819,0
142488,1
196825,0
300684,2
32604,1
233488,1
29793,1
396218,1
257134,2
20321,1
1765,0
187522,1
186095,4
379111,0
224409,2
176070,2
126342,1
43689,1
28272,0
291377,1
104613,5
66787,1
172886,5
50044,0
330908,0
192231,3
24996,1
184535,1
81759,2
190149,1
298219,0
59658,3
76016,1
290330,1
128861,2
333315,1
4268,4
310630,1
322875,1
187002,3
392748,0
53168,1
352023,1
174819,1
41619,1
135596,1
75418,1
375795,3
48555,0
83771,1
53773,3
308861,0
131672,1
179229,1
283787,0
244539,0
410458,1
317689,0
314545,1
237268,1
217239,4
359232,0
297941,4
219484,1
55186,2
9372,0
135101,3
42014,1
313683,5
312869,3
304083,1
406176,3
4477,3
380093,2
286463,3
118028,0
121209,0
390851,1
238107,1
384597,1
1225,0
363645,0
279779,1
75581,2
258518,1
126463,0
71567,3
86621,1
144561,0
57841,0
153978,2
408266,3
159544,1
182054,0
384924,1
75397,0
146588,2
51618,1
233841,1
338418,0
97881,2
191489,1
378009,1
287499,0
345357,0
238522,3
285135,5
130624,5
28208,0
277921,3
309449,1
268991,1
325271,0
171344,1
115051,5
213630,4
415610,4
404565,0
353106,3
342682,0
54104,0
190218,0
316977,0
189190,1
132782,0
6814,2
155560,2
108179,5
261232,0
39874,2
120937,1
286252,5
5186,0
183551,3
60493,1
49170,4
66344,1
33267,2
79651,0
79507,0
258228,0
73151,1
210704,0
98986,1
306205,1
51447,1
114098,5
140354,1
116549,2
41854,3
274621,1
168671,1
371151,0
287010,1
153717,3
159108,0
275684,0
226801,0
14040,0
282409,0
49213,1
299404,4
152380,0
272752,1
157125,3
142522,4
403523,4
409272,0
404959,0
142862,0
346691,0
234117,1
316320,0
374171,1
393530,1
23126,1
259628,1
239674,3
75762,0
4810,1
82660,0
222269,1
322034,0
10863,3
61349,1
339133,0
96592,0
361525,3
266558,3
377834,0
379100,4
279408,4
164876,5
105146,0
40117,2
165180,3
199184,0
261630,0
386614,2
108197,4
180499,0
13492,4
163682,4
210212,0
148867,2
121271,0
320844,3
155312,2
326158,0
137628,1
235374,3
358289,1
34136,4
411678,1
138844,0
301477,1
361595,0
102447,0
393985,3
55401,1
56633,0
159543,0
385740,3
264742,0
269435,2
197871,4
323412,4
249591,1
354005,1
192595,0
71273,2
309430,1
109569,1
278177,4
178740,3
207876,1
151430,0
270368,1
356628,2
129576,1
181994,0
95538,1
148556,2
270822,5
11308,4
149028,3
388291,4
155943,4
188619,5
95556,0
379411,4
95492,3
379097,0
298954,0
46126,4
128797,1
349885,1
179090,5
174711,0
329360,3
352108,3
114021,0
392463,0
317531,2
212642,0
295312,5
20999,1
112548,3
102359,4
52695,0
251892,0
192875,1
195780,4
128739,4
42271,2
169407,0
79457,1
124211,0
30994,4
389059,1
69501,5
372215,1
20719,1
126124,1
380824,4
63519,0
197859,1
352278,2
269348,1
264275,1
57119,3
289419,1
264586,0
154281,4
279423,0
137916,3
261636,1
124957,0
300246,2
195934,3
369068,2
112401,1
416422,2
324257,0
27090,1
42205,1
2290,1
291489,0
387802,3
238811,0
55536,0
77270,1
43530,4
46034,1
226442,5
215996,0
323168,1
83206,0
44725,1
321126,0
73402,1
74229,0
74232,1
324961,1
405491,1
239199,3
344111,1
24566,0
318677,5
144427,1
126167,1
127452,1
354734,4
65040,3
225708,2
376619,1
40496,1
119351,1
346422,0
166447,1
412172,3
361916,0
137712,1
169543,5
173152,0
185832,2
373512,1
111990,1
192262,4
283510,1
261529,0
131060,0
41972,1
126423,0
210056,1
252937,1
340429,3
365221,0
211836,4
11463,2
403313,1
89490,1
92867,1
161629,1
168864,3
237585,3
106783,1
345871,1
353305,1
173025,3
245792,1
133306,0
250101,3
218876,0
114116,0
167147,1
100071,1
262683,0
94137,3
263274,0
32949,0
297876,1
257167,0
25345,0
60229,1
23446,5
105519,3
175851,0
206674,1
400671,5
198889,4
362211,0
248284,1
389292,1
383265,0
394898,1
409802,1
288574,0
30153,1
198915,3
26401,5
155670,1
278652,3
158598,0
150254,1
264110,1
145230,4
165872,1
162496,0
165714,0
363581,0
270163,2
415327,1
347912,3
378493,1
393617,0
279876,0
316342,5
41580,1
167606,0
336638,3
120358,1
227519,1
76351,2
292439,2
14732,1
15878,3
124218,3
298498,1
254909,3
2555,3
88016,0
322666,2
162175,5
288083,5
31411,1
73408,0
261489,2
50743,0
235461,0
198723,1
109518,1
6570,1
275360,0
178585,3
130984,5
202466,3
342671,1
267337,1
36599,2
27069,0
291516,1
24189,0
58844,0
256463,1
106750,0
170007,2
352332,4
248422,4
336200,1
281194,0
363685,0
339827,0
32479,3
222975,0
185639,4
380098,3
167722,1
360028,2
200285,0
268901,1
36222,0
28262,1
202979,1
142500,1
204625,0
384874,1
246564,3
309092,0
205481,1
268338,5
240760,4
90615,1
138192,3
385446,0
19421,5
307937,0
353744,1
324191,2
147755,1
29930,4
349927,1
16199,1
139882,1
233919,0
25933,2
207853,0
291720,1
333048,0
303622,0
371750,5
367115,3
177081,0
219190,0
199296,0
166743,2
119547,1
35224,1
110782,0
239104,1
392640,3
259347,0
330221,0
256814,0
25808,1
198042,3
1664,1
294133,1
257215,4
162000,0
352175,0
224949,4
252975,2
367362,0
226619,1
363922,5
338494,0
47122,0
122146,1
8474,1
367947,0
214260,4
232650,4
351803,0
160449,1
640,0
313616,3
102375,0
169898,1
191039,0
313385,0
102188,0
351520,0
167729,1
50854,2
216429,0
21270,4
282142,1
3608,3
138332,1
356798,0
309049,4
66138,1
57550,3
110321,1
22881,2
138605,5
84404,1
190876,0
140521,0
360590,0
5348,1
333918,2
36016,2
25170,1
270385,1
390156,1
25464,2
53953,1
290981,3
266044,3
137182,2
143965,0
348721,0
99183,2
33237,1
179206,4
26242,1
68289,1
122907,2
163980,1
106299,4
3825,1
299398,1
64117,4
35459,4
68337,3
255153,1
206292,5
389106,0
346631,0
294982,1
369941,1
348953,0
375724,3
196863,4
406273,1
291999,3
160539,2
256195,1
286615,0
213096,0
9514,4
407397,1
242008,4
144991,0
170080,3
291141,3
126531,3
226258,4
214793,3
77894,1
40695,2
194930,1
152121,2
36181,1
230921,1
133615,0
264499,4
100496,2
243146,2
12828,5
107907,1
361221,1
100084,2
286268,3
25890,0
218987,4
48654,0
161548,1
235975,3
298282,0
127017,1
31272,1
311251,4
263510,0
237467,1
364489,0
409001,0
371398,2
233489,0
68723,1
36506,0
414002,1
110805,5
142104,0
26435,1
306811,0
47804,2
217042,3
163054,0
225954,0
111606,4
392453,0
412613,1
287582,4
68150,1
152619,0
249295,0
376912,3
343403,3
397504,0
344172,3
138746,1
364018,0
410764,0
323852,3
72322,2
213513,0
165165,0
375596,3
106252,1
395284,0
380991,0
310001,4
251011,1
36117,0
264411,1
58218,1
381374,0
104544,1
357,4
242343,1
267685,0
352491,2
139231,3
213624,1
254367,1
198891,1
39119,1
227618,0
308148,1
282458,5
169065,3
204387,4
310482,3
247072,1
145370,3
162539,2
144567,0
87433,3
108755,2
72959,0
317836,3
351369,1
23342,0
309027,0
405359,2
115955,3
289364,1
103361,0
96507,3
191440,2
356658,0
179774,1
78355,1
214350,3
279864,3
89646,0
407078,3
405760,4
153342,0
10737,1
58057,5
147571,1
50499,3
402054,1
106676,1
294623,1
376214,3
219305,0
73262,1
128073,5
205954,1
28037,0
382096,4
130171,4
394731,3
4869,1
23098,5
189987,5
52663,1
270311,1
148623,1
142361,2
107938,1
111871,1
300218,1
303401,0
235925,4
277502,1
109533,1
283099,0
147383,4
166523,3
25865,1
67824,1
414938,3
394450,1
292131,1
124880,3
140321,2
146150,1
165599,1
3756,1
406391,1
371214,4
34074,1
201236,1
281931,3
309596,4
174860,3
248547,2
251448,1
261165,0
183373,1
330833,1
185360,4
250859,1
307822,0
219481,0
358233,0
32637,0
328112,5
159591,0
166826,1
315896,4
204469,0
42184,0
83545,0
203858,0
261924,3
370403,2
263448,1
170498,0
301624,1
9348,0
176852,4
338609,5
27168,1
96016,2
247208,3
38531,0
113072,1
344329,0
65900,0
303342,4
86868,0
188394,5
334296,0
54507,1
119511,1
206672,2
308242,3
100131,0
141277,3
257656,2
38237,1
44592,4
304499,0
300813,3
292025,2
197573,1
26517,0
247948,3
75414,1
101405,0
354352,0
47469,1
27646,1
369551,1
111055,1
65022,3
136046,1
414,1
184900,4
263488,2
167267,2
414438,1
171448,2
256044,1
348308,1
181033,4
335086,1
158349,1
378135,1
387356,1
202223,1
264228,3
285226,5
228888,4
44360,0
106057,3
338408,1
73452,2
95984,4
195166,0
305232,2
375462,1
354615,1
138877,2
203722,1
161535,4
374297,3
362985,0
138938,4
169585,3
293089,0
309605,3
120221,2
279342,3
21806,1
352047,2
267507,1
249504,3
121445,4
351736,4
385064,1
312708,3
396065,0
251759,0
29734,2
270489,3
268044,4
371880,1
124754,4
117646,1
186419,0
99709,1
283518,1
275215,0
292913,4
272457,5
162872,3
213133,3
275092,0
230131,0
228321,3
289340,1
104819,0
32528,1
15095,2
173658,3
354634,2
93076,3
366729,0
149801,3
7759,1
186271,1
8840,0
338162,0
84193,0
170012,1
121276,3
157702,3
116028,1
318870,1
55296,1
228186,3
407483,4
375401,4
42274,0
8452,0
380097,1
142841,4
263262,0
326909,4
415201,1
153748,1
123412,0
295955,2
304293,4
104510,1
19203,0
105214,4
51681,1
266343,2
231462,1
306404,1
380444,4
90589,1
245201,1
46759,1
8382,1
409443,4
226718,0
2962,1
83562,1
381248,3
14889,0
248855,3
9103,0
372230,1
41683,1
93199,0
222348,0
2247,1
152591,0
12496,3
152617,1
195129,3
4548,0
144676,3
75482,0
80714,0
283281,2
378601,1
239213,1
1451,0
52864,3
413667,0
355425,1
413417,0
269197,3
166232,0
141251,4
117426,0
364418,1
109055,1
101044,0
36453,0
46864,1
90604,3
316046,1
129169,1
319278,1
95579,3
103882,1
222373,1
132147,3
366977,0
160002,5
259457,0
65616,1
19851,3
336852,4
86479,3
329936,1
248567,0
296642,0
88539,4
330568,4
167407,0
347935,2
411963,4
254111,0
298476,1
272282,2
195069,0
377503,4
117758,3
276821,4
135947,0
320492,0
152012,0
225663,1
33426,0
147042,1
378244,1
128838,1
283122,1
105176,0
2435,1
263499,1
257058,3
381716,0
311677,1
359223,0
70957,0
139167,0
351093,2
21775,4
258802,1
298257,1
216886,0
15072,0
320854,3
388725,0
163735,1
26464,3
41472,5
307176,2
383871,3
228283,4
292007,0
76134,4
215060,2
391410,2
55036,1
380478,1
138575,1
215986,3
369653,4
199015,0
99188,1
64302,1
142054,4
111718,1
120566,1
12671,1
45238,5
172658,0
242197,0
274526,3
409208,1
180077,1
327740,0
75449,0
192621,0
365493,3
335758,4
10663,1
382615,4
160508,1
270539,0
196063,2
71218,3
68338,1
356594,3
115202,1
88783,0
288899,3
224860,0
106963,4
338966,3
1532,0
227444,0
411602,1
314608,0
88802,1
199492,1
394760,2
348516,3
189579,5
142413,1
311391,0
210574,1
11485,3
315971,3
147753,1
129647,2
149734,0
318645,2
189619,3
227048,4
219939,1
60588,1
242006,2
181526,1
318014,4
148705,0
266712,0
258573,1
6949,1
22329,0
331333,3
105462,0
222497,4
1901,1
154560,3
69415,0
402421,4
406369,2
156083,5
16642,2
106557,1
406708,1
27463,1
163271,4
379089,1
316036,1
134186,0
343704,1
204659,0
295002,4
415611,0
382597,4
270436,0
318574,4
385100,5
249490,5
95096,3
11717,2
288088,0
381873,2
269165,0
285815,0
5250,4
179391,5
280682,1
365510,3
266360,0
193080,0
262214,3
352947,4
192155,0
87499,4
228483,3
162076,1
71595,1
72102,3
391349,1
196981,1
22492,2
203925,1
347721,3
12579,0
133961,0
234260,1
117270,1
134334,3
379324,5
45168,1
143226,0
345125,2
192011,1
212522,0
123123,1
273822,4
331683,0
280008,3
94405,0
242500,1
366595,1
207062,3
221994,3
169642,1
161164,4
353108,0
294324,0
245825,0
387623,3
382752,5
190782,0
280611,4
226885,1
221193,0
191558,1
345397,2
233732,4
148879,1
260270,5
262765,3
279304,2
406261,1
134257,0
267718,4
86263,0
294870,0
393181,3
87251,0
130835,4
339290,3
77404,0
193752,1
317205,0
24233,4
191789,1
4603,1
296455,4
8142,2
6060,3
180261,1
153863,4
8243,1
387789,0
147703,2
163825,0
402154,3
207407,1
77938,1
249502,1
289626,3
352451,0
51869,1
383139,3
277119,0
219431,1
302995,1
85198,1
195271,2
305146,0
325813,1
368723,3
281953,4
44919,0
244636,0
178157,0
389758,1
396445,0
410789,0
118557,0
341643,0
343837,3
21652,4
264699,1
379262,1
266232,4
208513,1
122070,1
401272,1
131316,5
139886,3
397597,1
350542,3
48451,4
327311,2
361278,3
353672,2
94143,1
29554,3
65322,5
222167,1
122960,0
400088,1
137248,0
79152,1
374111,1
248507,1
102744,1
163731,0
69912,1
270263,0
36391,0
405332,0
107672,1
252596,0
240345,0
84179,0
166870,3
139400,3
295578,3
403665,4
272007,4
195293,0
393883,5
85990,3
343906,0
55455,3
369967,0
268504,3
102973,3
285942,3
116643,0
364147,4
356258,0
365573,1
136310,3
65346,2
12425,3
111431,1
52549,3
244459,0
271077,1
18052,0
111587,1
397586,1
82848,4
89094,1
16021,1
361336,1
91164,5
163864,3
390137,4
276098,3
14407,0
338852,1
275587,1
91539,0
201342,1
215445,3
128309,1
189546,0
287540,0
325610,3
408016,0
13328,0
309044,1
247049,0
112131,2
160821,1
28424,1
117671,3
380718,1
11442,0
338319,0
139641,3
334833,4
161129,3
236446,5
281918,3
127073,5
390883,0
115078,5
76473,4
90465,1
310754,1
371402,0
91787,0
174570,1
332489,0
246294,2
282487,1
155225,2
24273,3
393164,3
24018,4
210640,0
124266,1
280055,3
183245,0
207697,0
152828,1
70846,3
39568,4
153869,3
64532,0
293125,0
396373,1
334250,2
66216,3
55006,4
300753,0
333568,0
91508,4
144963,0
39312,0
190015,4
174689,3
388355,3
317564,1
338533,4
43073,3
41493,0
29193,0
131480,3
111308,3
96166,0
359627,0
271893,3
314434,3
153271,1
127066,4
323543,2
124909,0
284857,1
341293,3
383053,0
211314,3
162859,1
171421,0
236366,0
306417,1
263649,2
252316,2
348217,0
14746,4
374331,3
410541,1
20666,1
280188,1
262640,2
364779,0
338476,1
182236,4
176209,1
399708,1
141816,1
16097,4
231285,0
239190,0
278779,3
231983,1
248779,4
218037,0
54696,3
331392,4
141299,4
306462,1
407307,3
120521,1
57170,0
357295,1
267293,1
224266,0
309169,0
158766,1
301676,2
340315,0
228111,0
195954,5
135127,4
139969,0
284675,1
129808,4
17892,1
110598,5
111293,1
220690,1
99344,1
140922,1
261433,3
224616,0
52441,0
245732,0
398025,3
266625,1
410443,1
360286,0
228455,0
21769,2
94437,0
414801,4
224493,1
71215,1
260399,0
310755,1
324683,0
254797,2
152801,4
153077,0
324938,3
350351,2
11158,1
167418,3
124144,0
100659,0
409846,0
267724,1
98018,3
162558,0
319312,0
198816,5
109779,4
15420,4
76111,1
398054,4
78706,3
171169,1
103102,0
320208,1
415492,3
407423,0
360516,3
55501,0
53824,2
341986,1
337875,1
409050,0
267509,1
63181,0
244035,3
190951,0
233826,1
379596,1
158204,0
111171,1
403044,0
57574,2
388167,1
150288,2
335328,3
295175,0
76036,3
12000,4
37672,1
318869,4
378115,3
45111,4
203178,0
411111,1
413230,0
147535,3
362317,1
243092,0
76762,4
27831,5
266503,0
224166,3
95399,4
102206,0
196608,1
28364,0
56939,0
300672,5
359047,1
98974,1
212770,0
9621,3
235258,1
302864,0
339918,2
239838,3
304856,1
139496,1
345873,0
147849,1
2347,0
67913,3
386943,1
281136,1
217294,1
407415,3
257815,0
48433,4
415726,3
239926,0
192295,5
137354,4
125451,1
302505,0
14922,0
255823,0
402833,0
37737,0
195775,1
263105,0
312751,4
2100,0
220999,3
224585,0
201386,1
296419,0
284907,2
39772,0
170903,4
126393,1
314088,0
374167,2
33525,1
100139,1
348521,5
210845,0
262829,0
203437,1
212784,1
412963,1
145084,0
207473,3
200698,1
276138,1
129453,4
410295,0
77755,4
105750,1
25873,1
234261,1
216795,0
301591,2
304222,0
286359,3
211090,1
270554,0
38933,0
354190,0
180697,1
208566,1
159050,1
126657,1
266216,3
137514,4
70277,5
323859,4
115900,0
227289,0
173734,3
191443,0
213396,4
130933,0
389688,1
192681,0
187282,0
66850,3
61635,3
251155,1
415012,3
71035,0
190142,2
353077,0
216090,1
89943,1
23617,0
203308,1
403545,4
412310,3
175792,3
403390,2
18364,1
267088,1
371857,2
212957,1
364652,1
261453,3
80159,0
273842,0
393936,3
361012,0
320361,1
84097,1
344961,4
223944,4
169858,0
173437,4
221613,0
140046,1
160917,1
255603,1
213850,0
116213,3
253329,4
378970,3
252285,1
306025,0
396946,3
389348,4
404221,2
104444,1
50481,1
369486,3
257082,0
90605,1
57674,4
75229,0
294101,4
24523,1
347548,3
167808,0
38326,1
260179,4
102846,4
364453,1
207729,0
128715,1
358674,0
260434,0
190270,4
310949,0
91537,1
207236,1
326618,0
80675,1
293544,3
189731,0
258265,3
9678,4
387209,0
94217,0
107008,3
374155,2
177533,1
404112,3
26337,0
114363,1
10110,1
36149,1
3255,3
147943,3
35558,1
377822,0
215800,1
175625,2
208828,0
241066,1
246488,1
392539,1
336071,1
25884,1
59191,1
117463,0
15899,2
229555,1
108771,2
196942,0
195406,5
63720,4
227103,4
377077,1
274874,3
61232,3
268849,1
62820,1
147040,4
343213,0
68951,1
248921,3
363781,2
121172,4
219885,1
370542,0
180247,1
34510,4
263220,0
368102,0
270604,1
77553,4
42309,0
35324,4
72881,1
132918,1
157124,2
18187,1
161487,5
391421,1
10405,1
85568,3
327507,0
69174,1
92788,5
52914,1
132898,1
194014,1
360413,1
42581,4
207281,4
320020,4
31719,1
353189,3
370809,1
160591,2
173469,4
121952,0
97364,1
304429,4
146152,1
193865,1
353480,1
362635,3
152344,0
345770,1
404151,0
90753,4
139597,4
265532,1
12941,4
334075,3
144076,4
173486,1
350613,0
32417,3
271478,0
302954,2
247656,3
101337,0
196150,3
55629,3
116113,0
244064,1
410448,0
219051,2
286973,3
382973,4
232018,0
95224,0
92438,4
277612,0
217919,3
178264,0
245058,0
134624,0
111277,3
337060,1
380124,0
311973,0
199958,2
29227,3
234859,1
378959,1
392961,1
88041,0
385858,1
174567,2
397951,0
187851,1
124760,0
121164,0
259577,3
58465,2
81099,1
408947,0
222600,2
299976,3
416630,4
366132,3
327458,1
232690,0
356120,1
103393,0
350406,1
311210,4
148049,1
291490,1
288235,1
235361,4
161378,4
358868,0
34469,4
33817,1
172883,0
195205,1
387092,3
157711,3
67125,1
25033,0
260478,2
220800,1
414986,3
353646,0
227064,1
304575,1
125392,5
7130,4
350303,4
101685,3
366828,1
29061,1
316220,0
191381,1
77947,1
72167,1
357498,3
37141,1
272670,3
38204,1
287090,0
244933,1
307306,0
16081,3
344408,2
293124,1
387255,1
304258,2
385907,1
264012,3
396432,4
7912,4
9417,1
140452,0
110159,1
367516,1
230778,4
241203,0
115268,1
397343,1
370037,1
224413,0
400901,0
9835,1
163185,1
53044,1
104389,0
240038,1
298409,1
62610,0
135605,1
194121,5
99895,3
201518,1
243826,1
114604,0
207130,1
178032,3
314873,1
83154,3
343147,1
66208,0
12500,0
163560,3
66845,4
150580,4
287108,4
134428,4
200955,1
141473,0
334023,0
107999,1
219704,5
352718,0
244971,1
100732,1
235792,4
353951,4
251996,4
170212,0
243483,0
192179,2
355903,1
329197,1
283966,0
266737,4
177390,1
191849,0
158854,0
304245,1
254093,0
310848,3
232843,0
163470,3
356128,2
116915,0
226987,1
411797,0
160582,1
31707,1
236703,0
11591,3
28399,1
62824,1
44308,4
213427,0
378272,3
167461,1
209798,1
46064,4
197491,1
114206,3
28421,1
